Company,Country,Ticker,Market,Currency,Date,Open,High,Low,Close,Volume
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-06-02 00:00:00+09:00,67684.6,68156.6,67590.2,68156.6,12161798
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-06-05 00:00:00+09:00,68628.61,68628.61,67401.41,67684.61,12686829
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-06-07 00:00:00+09:00,67307.0,67590.2,66835.0,67023.8,14796613
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-06-08 00:00:00+09:00,66457.4,66929.4,66079.8,66929.4,19165568
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-06-09 00:00:00+09:00,67118.21,68251.01,66835.02,67967.81,15050209
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-06-12 00:00:00+09:00,68062.19,68345.39,66835.0,67023.8,12064287
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-06-13 00:00:00+09:00,67684.61,68156.61,67590.21,67967.81,13227285
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-06-14 00:00:00+09:00,68062.2,68156.6,67118.2,67873.4,12541046
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-06-15 00:00:00+09:00,68062.2,68251.0,67307.01,67495.8,13614994
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-06-16 00:00:00+09:00,67779.0,67873.4,66929.4,67779.0,15373696
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-06-19 00:00:00+09:00,67307.0,67684.6,66929.4,67212.6,11100887
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-06-20 00:00:00+09:00,66740.6,67401.4,66457.4,67401.4,11557883
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-06-21 00:00:00+09:00,66740.61,67212.61,66457.41,66551.81,10626603
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-06-22 00:00:00+09:00,66268.61,67495.81,66174.21,67307.01,11411007
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-06-23 00:00:00+09:00,67967.82,68156.62,67590.22,67590.22,12329484
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-06-26 00:00:00+09:00,67684.6,68439.8,67495.8,68345.4,10541901
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-06-27 00:00:00+09:00,68439.8,68534.2,67967.8,68534.2,9442997
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-06-28 00:00:00+09:00,68534.2,68628.6,67967.8,68628.6,8783093
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-06-29 00:00:00+09:00,69350.56,69635.18,68686.47,68686.47,12229967
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-06-30 00:00:00+09:00,68781.35,68971.09,68022.38,68496.73,11694765
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-07-03 00:00:00+09:00,68971.08,69445.43,68876.2,69255.69,10722181
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-07-04 00:00:00+09:00,69635.17,69824.91,69160.82,69255.69,10214350
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-07-05 00:00:00+09:00,69255.71,69540.32,68212.13,68307.0,12310610
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-07-06 00:00:00+09:00,68212.12,68686.47,67832.64,67927.51,14777667
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-07-07 00:00:00+09:00,67453.15,67737.77,66219.83,66314.7,17308877
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-07-10 00:00:00+09:00,66409.56,66789.04,65650.59,65935.2,11713926
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-07-11 00:00:00+09:00,66599.31,67832.63,66504.44,67832.63,12177392
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-07-12 00:00:00+09:00,67548.02,68306.99,67453.15,68212.12,10375581
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-07-13 00:00:00+09:00,68686.47,68876.21,68212.12,68212.12,14417279
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-07-14 00:00:00+09:00,68781.33,69635.17,68686.46,69635.17,15882519
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-07-17 00:00:00+09:00,69445.43,69730.04,69065.94,69540.3,10060049
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-07-18 00:00:00+09:00,69445.45,69730.06,68307.0,68307.0,11697900
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-07-19 00:00:00+09:00,68971.09,69065.96,67642.9,68022.38,10896412
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-07-20 00:00:00+09:00,67453.14,67832.63,67168.53,67358.27,9732730
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-07-21 00:00:00+09:00,66789.06,66789.06,65840.35,66694.19,16528926
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-07-24 00:00:00+09:00,66504.44,67263.41,66314.7,66789.05,13418597
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-07-25 00:00:00+09:00,66409.57,66883.92,66219.83,66409.57,14314945
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-07-26 00:00:00+09:00,66219.83,66978.79,64607.02,66219.83,30016221
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-07-27 00:00:00+09:00,66314.71,68022.38,65745.48,68022.38,24261179
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-07-28 00:00:00+09:00,68117.25,68686.47,66504.44,66978.8,19420683
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-07-31 00:00:00+09:00,67263.41,67358.28,66219.83,66219.83,13035420
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-08-01 00:00:00+09:00,66504.44,67548.02,66409.57,67453.15,12299254
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-08-02 00:00:00+09:00,67073.67,67358.28,66219.83,66314.7,13835020
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-08-03 00:00:00+09:00,66314.69,66599.3,64986.5,65271.11,20087090
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-08-04 00:00:00+09:00,65271.12,65555.74,64701.9,64796.77,12360193
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-08-07 00:00:00+09:00,64227.55,65650.61,64132.67,64986.51,10968505
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-08-08 00:00:00+09:00,65460.86,65555.73,63942.93,64132.67,14664709
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-08-09 00:00:00+09:00,64512.16,66030.1,64417.29,65366.0,17259673
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-08-10 00:00:00+09:00,64796.77,64986.51,64322.42,64512.16,10227311
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-08-11 00:00:00+09:00,64891.64,65271.12,64037.8,64037.8,9781038
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-08-14 00:00:00+09:00,64037.8,64417.28,63468.57,63848.05,9352343
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-08-16 00:00:00+09:00,63278.84,63658.32,62899.35,63563.45,13174578
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-08-17 00:00:00+09:00,62899.34,63373.7,62614.73,63278.83,10778652
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-08-18 00:00:00+09:00,62614.75,63278.84,62425.01,62899.36,11745006
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-08-21 00:00:00+09:00,63183.97,63658.33,62899.36,63183.97,9720067
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-08-22 00:00:00+09:00,63753.2,64227.55,62899.36,63183.97,10500242
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-08-23 00:00:00+09:00,63278.83,63658.31,62994.21,63658.31,9549352
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-08-24 00:00:00+09:00,64796.77,65176.26,64417.29,64701.9,15044463
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-08-25 00:00:00+09:00,63658.31,63942.92,63468.57,63658.31,7032462
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-08-28 00:00:00+09:00,63373.7,63563.44,63089.09,63373.7,5824628
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-08-29 00:00:00+09:00,63468.57,63753.18,63183.96,63373.7,9114352
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-08-30 00:00:00+09:00,63848.05,64227.53,63658.31,63658.31,9181223
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-08-31 00:00:00+09:00,63658.32,63753.19,62994.22,63468.57,15964630
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-09-01 00:00:00+09:00,63373.7,67358.27,63278.83,67358.27,29738235
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-09-04 00:00:00+09:00,69160.83,69160.83,67073.67,67548.02,26286495
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-09-05 00:00:00+09:00,67263.41,67832.63,66599.31,67073.66,12330239
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-09-06 00:00:00+09:00,67073.67,67168.54,66124.96,66409.57,11414620
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-09-07 00:00:00+09:00,66409.57,66978.8,66030.09,66789.05,13741241
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-09-08 00:00:00+09:00,66599.32,66694.19,66030.09,66694.19,10688118
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-09-11 00:00:00+09:00,66789.06,67168.55,66409.58,67168.55,11785462
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-09-12 00:00:00+09:00,67168.54,67358.28,66789.06,66883.93,11688599
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-09-13 00:00:00+09:00,67453.15,67927.5,66694.18,67263.41,15955797
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-09-14 00:00:00+09:00,67548.03,68117.25,67168.55,68022.38,21041407
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-09-15 00:00:00+09:00,68022.39,68591.61,67737.78,68307.0,17823512
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-09-18 00:00:00+09:00,67642.89,68022.37,66599.31,66599.31,16040727
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-09-19 00:00:00+09:00,66789.05,67168.54,66030.09,66219.83,11820188
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-09-20 00:00:00+09:00,66409.58,66694.19,65935.22,66030.09,10873015
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-09-21 00:00:00+09:00,65650.61,66219.84,65271.13,65366.0,10796336
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-09-22 00:00:00+09:00,64796.76,65365.98,64796.76,65271.11,9897840
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-09-25 00:00:00+09:00,64986.51,66124.96,64986.51,65840.35,13582516
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-09-26 00:00:00+09:00,66756.83,66756.83,65230.96,65421.7,13143470
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-09-27 00:00:00+09:00,65421.7,65898.53,65040.23,65230.96,14886491
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-10-04 00:00:00+09:00,64277.28,64563.38,63609.71,64372.65,23361149
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-10-05 00:00:00+09:00,64181.92,64277.29,63609.72,63609.72,16108313
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-10-06 00:00:00+09:00,63991.18,64181.92,62942.15,62942.15,14386527
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-10-10 00:00:00+09:00,63132.88,64468.01,63132.88,63323.61,19889202
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-10-11 00:00:00+09:00,65421.69,66184.62,64754.12,65040.22,25209349
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-10-12 00:00:00+09:00,65421.7,66470.73,65040.23,65707.8,19311380
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-10-13 00:00:00+09:00,64849.49,65326.32,64563.39,64849.49,9724086
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-10-16 00:00:00+09:00,64754.12,65326.32,63705.08,64181.92,12599299
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-10-17 00:00:00+09:00,64563.38,66661.45,64277.28,66184.62,17299253
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-10-18 00:00:00+09:00,65707.79,67233.66,65612.43,67233.66,16493184
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-10-19 00:00:00+09:00,66470.73,66756.83,66184.63,66280.0,13985012
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-10-20 00:00:00+09:00,65707.78,65993.88,64944.85,65612.41,15204495
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-10-23 00:00:00+09:00,65517.07,65898.53,65040.23,65230.96,11625959
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-10-24 00:00:00+09:00,65517.05,65612.42,64563.39,65326.32,12791710
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-10-25 00:00:00+09:00,65612.42,65612.42,64754.12,64849.49,10610703
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-10-26 00:00:00+09:00,63895.82,64754.12,63609.72,63609.72,15517624
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-10-27 00:00:00+09:00,63991.18,64181.92,63609.72,64181.92,11334726
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-10-30 00:00:00+09:00,63705.08,64658.75,63609.72,64181.92,10139270
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-10-31 00:00:00+09:00,64468.02,65135.59,63800.45,63800.45,14488892
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-11-01 00:00:00+09:00,64372.66,65707.8,64181.93,65421.7,13775256
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-11-02 00:00:00+09:00,66756.81,66756.81,66184.61,66470.71,16350031
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-11-03 00:00:00+09:00,66470.73,66947.57,66280.0,66375.37,10322234
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-11-06 00:00:00+09:00,66566.09,67615.12,66089.25,67615.12,22228489
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-11-07 00:00:00+09:00,67329.02,67615.12,66756.82,67615.12,17228731
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-11-08 00:00:00+09:00,67996.59,68091.96,66470.72,66661.45,12901310
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-11-09 00:00:00+09:00,66661.46,67519.76,66375.36,67042.93,12301373
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-11-10 00:00:00+09:00,66756.83,67233.66,66280.0,67233.66,9684347
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-11-13 00:00:00+09:00,67996.59,67996.59,67042.92,67138.29,9246919
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-11-14 00:00:00+09:00,67710.48,67805.85,67329.02,67519.75,9567984
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-11-15 00:00:00+09:00,68282.69,68854.89,68187.32,68854.89,20148677
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-11-16 00:00:00+09:00,69140.99,69617.83,68950.26,69427.09,15860451
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-11-17 00:00:00+09:00,68950.25,69617.82,68950.25,69140.98,11494644
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-11-20 00:00:00+09:00,68759.53,69617.84,68759.53,69331.73,10610157
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-11-21 00:00:00+09:00,69713.19,69999.3,69331.73,69427.09,9712881
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-11-22 00:00:00+09:00,68854.89,69617.83,68568.79,69427.09,11105143
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-11-23 00:00:00+09:00,69617.83,69808.57,68854.9,69045.63,6775614
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-11-24 00:00:00+09:00,69045.63,69236.36,68378.06,68378.06,6676685
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-11-27 00:00:00+09:00,68187.33,68759.53,67805.86,67996.59,9113857
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-11-28 00:00:00+09:00,68091.96,69331.73,67996.6,69331.73,13283081
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-11-29 00:00:00+09:00,69045.63,69427.1,68854.9,69331.73,9283933
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-11-30 00:00:00+09:00,69331.73,69427.09,68854.89,69427.09,15783714
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-12-01 00:00:00+09:00,69045.62,69140.99,68378.06,68664.16,9871284
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-12-04 00:00:00+09:00,69427.09,69522.46,69045.63,69236.36,10229267
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-12-05 00:00:00+09:00,68950.25,69045.62,67901.22,67901.22,12129682
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-12-06 00:00:00+09:00,68473.43,68759.53,68282.7,68378.06,8123087
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-12-07 00:00:00+09:00,68473.42,68568.79,67805.85,68187.32,8862017
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-12-08 00:00:00+09:00,68759.52,69427.09,68568.79,69236.36,10859463
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-12-11 00:00:00+09:00,69427.09,69617.83,68854.89,69617.83,9861960
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-12-12 00:00:00+09:00,69903.93,70094.66,69713.2,70094.66,13758646
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-12-13 00:00:00+09:00,69903.93,70094.66,69427.09,69427.09,13116766
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-12-14 00:00:00+09:00,70666.87,70857.61,69141.0,69713.2,27567593
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-12-15 00:00:00+09:00,70380.77,70571.51,69808.57,69903.94,15419815
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-12-18 00:00:00+09:00,69903.94,69999.3,69427.1,69522.47,9690551
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-12-19 00:00:00+09:00,69617.84,69999.31,69427.11,69999.31,8907632
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-12-20 00:00:00+09:00,70762.24,71429.8,70380.77,71334.44,16870156
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-12-21 00:00:00+09:00,71143.7,71525.17,70857.6,71525.17,13478766
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-12-22 00:00:00+09:00,72288.11,72764.94,71906.64,72383.48,14515608
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-12-26 00:00:00+09:00,72574.2,73146.41,72192.74,73051.04,13164909
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-12-27 00:00:00+09:00,73492.77,74738.41,73301.14,74738.41,20651042
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2023-12-28 00:00:00+09:00,74450.94,75217.49,74259.31,75217.49,17797536
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2024-01-02 00:00:00+09:00,74930.05,76463.14,74930.05,76271.51,17142847
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2024-01-03 00:00:00+09:00,75217.5,75504.96,73780.23,73780.23,21753644
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2024-01-04 00:00:00+09:00,72917.85,74067.67,72917.85,73396.95,15324439
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2024-01-05 00:00:00+09:00,73492.76,73876.04,73205.31,73396.95,11304316
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2024-01-08 00:00:00+09:00,73780.22,74259.31,73205.31,73301.12,11088724
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2024-01-09 00:00:00+09:00,74163.5,74450.95,71193.12,71576.4,26019249
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2024-01-10 00:00:00+09:00,71863.86,72055.49,70139.12,70522.4,20259529
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2024-01-11 00:00:00+09:00,69851.66,70522.39,69660.02,70139.12,57691266
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2024-01-12 00:00:00+09:00,69947.49,71001.49,69755.85,70043.3,13038939
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2024-01-15 00:00:00+09:00,70139.13,70905.68,70139.13,70809.86,2957915
